feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
parataxis<conj> magpie,0.519,0.188,0.577,0.134,2,Passerine__order,taxongroup_comment
nmod<amod> many,0.515,0.192,0.0,1.0,2,Passerine__order,taxongroup_comment
acl:relcl>obl> ...,-0.514,0.192,-0.577,0.134,5,Passerine__order,taxongroup_comment
compound<conj<conj> ...,0.514,0.193,0.577,0.134,9,Passerine__order,taxongroup_comment
nmod>case>fixed> as,0.506,0.2,0.412,0.31,5,Passerine__order,taxongroup_comment
conj<compound< orientalis,0.505,0.202,0.412,0.31,3,Passerine__order,taxongroup_comment
compound<nmod<det> a,-0.503,0.204,-0.733,0.039,5,Passerine__order,taxongroup_comment
nsubj<advcl>aux> ...,0.503,0.204,0.218,0.604,3,Passerine__order,taxongroup_comment
conj<nmod>det> ...,-0.502,0.205,-0.577,0.134,1,Passerine__order,taxongroup_comment
appos<conj> ...,-0.499,0.208,-0.592,0.122,3,Passerine__order,taxongroup_comment
compound> song,0.497,0.211,0.218,0.604,9,Passerine__order,taxongroup_comment
appos<amod> ...,0.493,0.214,0.546,0.162,11,Passerine__order,taxongroup_comment
compound<nmod<case> in,-0.492,0.215,-0.733,0.039,3,Passerine__order,taxongroup_comment
nsubj<nmod>compound> finch,0.492,0.215,0.378,0.356,2,Passerine__order,taxongroup_comment
appos<appos>compound> species,0.491,0.217,0.577,0.134,2,Passerine__order,taxongroup_comment
nsubj<advcl>nsubj> ...,-0.491,0.217,-0.436,0.28,4,Passerine__order,taxongroup_comment
conj<conj> magpie,0.489,0.218,0.412,0.31,2,Passerine__order,taxongroup_comment
conj<compound<list> Corvus,0.489,0.218,0.577,0.134,3,Passerine__order,taxongroup_comment
obl<advmod> ...,0.489,0.219,0.514,0.192,9,Passerine__order,taxongroup_comment
nsubj<obl>case> to,0.489,0.219,0.0,1.0,4,Passerine__order,taxongroup_comment
nmod> paradise,0.489,0.219,0.409,0.315,21,Passerine__order,taxongroup_comment
nsubj<obl>det> the,0.488,0.219,0.109,0.797,3,Passerine__order,taxongroup_comment
nmod<case> on,0.487,0.221,0.412,0.31,2,Passerine__order,taxongroup_comment
nmod< species,0.486,0.222,0.733,0.039,9,Passerine__order,taxongroup_comment
conj<conj>conj> ...,-0.484,0.224,-0.577,0.134,2,Passerine__order,taxongroup_comment
appos>nmod>case> per,0.484,0.225,0.412,0.31,2,Passerine__order,taxongroup_comment
nsubj>conj>cc> or,0.48,0.229,0.412,0.31,4,Passerine__order,taxongroup_comment
amod>advmod> most,0.479,0.23,0.577,0.134,4,Passerine__order,taxongroup_comment
list<conj> Corvus,0.479,0.23,0.412,0.31,3,Passerine__order,taxongroup_comment
