feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj>det> ...,0.391,0.338,0.577,0.134,1,Bird__class,taxongroup_topic
nsubj>det> the,0.391,0.338,0.791,0.019,10,Bird__class,taxongroup_topic
nmod<nmod>amod> several,0.391,0.339,0.252,0.547,2,Bird__class,taxongroup_topic
nmod>conj>cc> and,0.385,0.347,0.3,0.47,11,Bird__class,taxongroup_topic
obl<aux:pass> be,0.384,0.348,0.592,0.122,5,Bird__class,taxongroup_topic
nsubj<conj>cc> or,0.382,0.351,0.577,0.134,2,Bird__class,taxongroup_topic
conj<advmod> also,0.381,0.352,0.577,0.134,2,Bird__class,taxongroup_topic
appos> ...,0.379,0.354,0.206,0.624,10,Bird__class,taxongroup_topic
acl> ...,0.379,0.354,0.531,0.175,9,Bird__class,taxongroup_topic
nsubj<det> the,0.375,0.36,0.504,0.203,2,Bird__class,taxongroup_topic
acl>obl> ...,0.374,0.362,0.098,0.817,11,Bird__class,taxongroup_topic
nsubj:pass<aux:pass> be,0.373,0.362,0.164,0.699,11,Bird__class,taxongroup_topic
conj<det> some,0.372,0.364,0.412,0.31,2,Bird__class,taxongroup_topic
list<list> owl,-0.361,0.38,-0.252,0.547,2,Bird__class,taxongroup_topic
nmod<nmod<compound> ...,0.36,0.38,0.296,0.476,3,Bird__class,taxongroup_topic
acl>obl>compound> ...,-0.36,0.381,-0.378,0.356,2,Bird__class,taxongroup_topic
nsubj>amod> ...,-0.356,0.386,-0.405,0.319,7,Bird__class,taxongroup_topic
acl:relcl>obl>case> ...,0.356,0.387,0.394,0.334,3,Bird__class,taxongroup_topic
obl< find,0.355,0.388,0.412,0.31,2,Bird__class,taxongroup_topic
conj>cc> ...,-0.355,0.388,-0.412,0.31,1,Bird__class,taxongroup_topic
nsubj> ...,0.353,0.391,0.44,0.275,9,Bird__class,taxongroup_topic
obl<acl:relcl< ...,-0.352,0.392,-0.296,0.476,3,Bird__class,taxongroup_topic
conj<obl<mark> ...,-0.348,0.399,-0.504,0.203,2,Bird__class,taxongroup_topic
nsubj> eagle,0.347,0.4,0.412,0.31,2,Bird__class,taxongroup_topic
nsubj<advcl>mark> ...,-0.346,0.401,-0.109,0.797,4,Bird__class,taxongroup_topic
